identifier	authors	journal	year	title	text
PMID:747	NA	NA	2001	NA	To this effect , the present survey puts in evidence that the maximum delay of stream that guarantees the good dimensional stability of these class A alginates is of 45 minutes in the hot and humid climatic tropical country conditions .
PMID:748	NA	NA	2001	NA	1995 .
PMID:749	NA	NA	2001	NA	The term Kartagener syndrome applies to this syndrome when accompanied by infertility and dextrocardia or situs inversus .
PMID:750	NA	NA	2001	NA	Although immunoglobulin and CRP concentration increased , anemia obviously improved with hemoglobin levels increasing from 4 . 8 g / dl to 8 . 5 g / dl without any side effects .
PMID:751	NA	NA	2001	NA	These data also demonstrate that insulin and TPA activate MBP / MAP2 kinase activity by de novo phosphorylation of threonine and tyrosine residues via a very similar pathway .
PMID:752	NA	NA	2001	NA	100 and 51 p .
PMID:753	NA	NA	2001	NA	As regards the short stature , they have proved that the syndrome is related to low levels of somatomedin C ( SmC ) .
PMID:754	NA	NA	2001	NA	The results obtained with [ F304 ] R2 indicate that structural changes in E . coli R2 in the vicinity of this helix distortion can influence the catalytic activity of the holoenzyme .
PMID:755	NA	NA	2001	NA	This result is consistent with the previous observation that expression of the hsp70 genes in T . brucei is mainly controlled at the posttranscriptional level .
PMID:756	NA	NA	2001	NA	The cloned rRNA operon was transcribed in vitro by using purified RNA polymerase of Escherichia coli .
PMID:757	NA	NA	2001	NA	To test whether Cd exposure would increase Ca release from bone during pregnancy and lactation in relation to the etiological mechanism of Itai - Itai disease , virgin female mice with 45Ca prelabeled skeletons ( 15 microCi / mouse ) were subjected to one round of pregnancy / lactation and were exposed to a Ca - deficient diet containing 0 , 5 , or 25 ppm Cd or 25 ppm Pb for 32 days , from conception until Lactation Day 14 .
PMID:758	NA	NA	2001	NA	G - box binding factors ( GBFs ) constitute a family of plant DNA - binding proteins that bind to the G - box motif , a regulatory cis element present in many plant genes with a palindromic DNA motif of CACGTG .
PMID:759	NA	NA	2001	NA	The ferric uptake regulation ( fur ) gene product participates in regulating expression of the manganese - and iron - containing superoxide dismutase genes of Escherichia coli .
PMID:760	NA	NA	2001	NA	This was further suggested by transactivation assays in which mouse fibroblasts were transiently transfected with a human beta - globin reporter gene in the absence and presence of an LKLF cDNA construct .
PMID:761	NA	NA	2001	NA	On average these maximum potency estimates were within one order of magnitude of the inverse maximum dose tested .
PMID:762	NA	NA	2001	NA	Anovulatory cycles with an apparently normal level of blood prolactin .
PMID:763	NA	NA	2001	NA	Furthermore , CL100 suppresses the [ val12 ] ras - induced activation of MAP kinase in a cell - free system from Xenopus oocytes .
PMID:764	NA	NA	2001	NA	The maximum levels of reporter proteins attained in transformed cells after prolonged induction represented from 1 % to 7 % of total cellular protein .
PMID:765	NA	NA	2001	NA	Cardiovascular drug use and hospitalizations attributable to type 2 diabetes .
PMID:766	NA	NA	2001	NA	The PK domain showed pairwise in vitro binding interactions with the pseudokinase , HisRS , and C - term domains ; additionally , the HisRS domain interacted with the C - term region .
PMID:767	NA	NA	2001	NA	Renal cell carcinoma induced Coombs negative autoimmune hemolytic anemia and severe thrombocytopenia responsive to nephrectomy .
PMID:768	NA	NA	2001	NA	The c - Jun delta - domain inhibits neuroendocrine promoter activity in a DNA sequence - and pituitary - specific manner .
PMID:769	NA	NA	2001	NA	Finally , antisense mediated reduction of Elk - 1 in GH4 cells decreased insulin - increased prolactin gene expression and confirmed the requirement for Elk - 1 for insulin - increased prolactin gene expression .
PMID:770	NA	NA	2001	NA	Smooth pursuit gain and the percentage of total eye movement due to various saccadic subtypes were computed using infrared oculography and computerized pattern recognition software .
PMID:771	NA	NA	2001	NA	This is similar to previous reports of muscle creatine phosphokinase release in psychiatric patients .
PMID:772	NA	NA	2001	NA	The TaqI and HaeIII RFLPs will provide tools for the genetic analysis of CR2 .
PMID:773	NA	NA	2001	NA	A transient induction of both c - fos and c - jun mRNAs by TPA was observed in both cell populations , together with an associated suppression of BSP mRNA in the fetal rat calvarial cells .
PMID:774	NA	NA	2001	NA	Mitoxantrone plus ara - C is an active combination with great promise for the therapy of previously untreated patients with AML .
PMID:775	NA	NA	2001	NA	During an observation period of 12 weeks after halving atenolol from a mean dose of 82 mg to 41 mg , no significant changes in systolic and diastolic blood pressure or in response rate ( defined as a diastolic blood pressure of 95 mm Hg or less ) were observed .
PMID:776	NA	NA	2001	NA	Diet imbalances and aflatoxicosis
PMID:777	NA	NA	2001	NA	WBC differential ( SEG , BAND , LYMPH , MONO , EOSINO , BASO ) usually showed log - normal distribution .
PMID:778	NA	NA	2001	NA	The majority of the respondents ( 83 . 4 % ) considered that coitus should not be stopped during pregnancy .
PMID:779	NA	NA	2001	NA	Genetic analyses indicate that most of the dominant mutants are cis - acting and that the recessive mutants define a minimum of three complementation groups , indicating that defects in several different genes can restore higher levels of HIS4C expression .
PMID:780	NA	NA	2001	NA	During normoxic exercise , at a mean O2 uptake ( VO2 ) of 4 . 0 l / min , almitrine increased arterial PO2 ( PaO2 ) ( P < 0 . 05 ) , SaO2 ( P < 0 . 01 ) , and VE ( P < 0 . 05 ) and decreased arterial PCO2 ( P < 0 . 01 ) , without affecting pulmonary hemodynamics or ventilation - perfusion distributions .
PMID:781	NA	NA	2001	NA	Recombinant protein encoded by ESX ( for epithelial - restricted with serine box ) exhibits Ets - like DNA binding specificity in electrophoretic mobility shift assays and , in transient transfection assays , transactivates Ets - responsive promoter elements including that found in the HER2 / neu oncogene .
PMID:782	NA	NA	2001	NA	Static and dynamic MRI of the normal and pathological female pelvic floor
PMID:783	NA	NA	2001	NA	Crystals of the triple mutant A42D / D47P / A63L , which are stable for days in its oxidized form , were grown from ammonium sulfate , with the cell constants a = b = 34 . 3 A and c = 111 . 8 A belonging to space group P3 ( 2 ) 21 .
PMID:784	NA	NA	2001	NA	Two adjacent , highly homologous endoglucanase genes , celD and celE from Fibrobacter succinogenes S85 , which were separated by an AT - rich 223 - nucleotide intergenic region were characterized .
PMID:785	NA	NA	2001	NA	Sequence analysis of this region showed it contained five potential copies of the sterol regulatory element ( SRE - 1 ) ( Smith , J . R . , Osborne , T . F . , Brown , M . S . , Goldstein , J . L . , and Gil , G .
PMID:786	NA	NA	2001	NA	Toxicity of benzoyl chloride ( 2 , 4 , 6 - trichlorophenyl ) hydrazone ( Banamite ) and potential metabolites to twospotted spider mites and potency as inhibitors of rat liver monoamine oxidase .
PMID:787	NA	NA	2001	NA	Fetal PaO2 fell somewhat during the recovery stages in both NIT and control groups .
PMID:788	NA	NA	2001	NA	It also showed which amino acid residues would contact an extended TATA box with a B recognition element , and evolutionary conservation of the TBP - TFB - DNA complex orientation between two archaeal organisms with widely different optimal temperature for growth ( 37 and 100 degrees C ) .
PMID:789	NA	NA	2001	NA	The average progression was 11 . 6 ( SD 9 . 0 ) .
PMID:790	NA	NA	2001	NA	14 . 9 x 109 L - 1 ) was equal for both groups , but CCI values were significantly higher for the bedside filtered PC ( 14 . 1 + / - 9 . 5 vs .
PMID:791	NA	NA	2001	NA	Result were as followed : 1 ) Early cancer - like advanced cancers were consisted of 133 lesions , of which 128 lesions ( 96 . 2 % ) had peptic ulcer in cancerous lesion ( 73 lesions were active stage and 55 lesions were scarring stage ) .
PMID:792	NA	NA	2001	NA	The median cumulative incidence rates were found to be 341 per million for males and 296 per million for females .
PMID:793	NA	NA	2001	NA	The unexpected prevalence of c - myc and alpha - tubulin in the S - phase library is supported by Northern analysis of RNA from phase - synchronous cells .
PMID:794	NA	NA	2001	NA	A spectrophotometric method for the microdetermination of periodate .
PMID:795	NA	NA	2001	NA	Satisfactory correlation was also obtained between the in vivo and the in vitro results .
PMID:796	NA	NA	2001	NA	Eleven of the 12 exons have complete sequence homology with the RBM - 1 sequence .
PMID:797	NA	NA	2001	NA	Polyoma virus in urine during pregnancy .
PMID:798	NA	NA	2001	NA	Using probes from these regions , rearrangements have been identified in each of nine cases of t ( 8 ; 21 ) AML examined .
PMID:799	NA	NA	2001	NA	The delta G values of these regions were higher , i . e . potential secondary structural elements were fewer , than in TIR of genes from E . coli .
PMID:800	NA	NA	2001	NA	In each patient , MBF was quantified in the three major vascular territories : the left anterior descending and left circumflex coronary artery territories and the right coronary artery ( control region ) territory .
PMID:801	NA	NA	2001	NA	Effects of shosaikoto , an oriental herbal medicinal mixture , on restraint - stressed mice .
PMID:802	NA	NA	2001	NA	We conclude that 99mTc - HL91 is a potent marker of myocardial viability when used during the early acute phase after reperfusion .
PMID:803	NA	NA	2001	NA	Glucose may reduce slightly the pool of amino nitrogen available for albumin and urea synthesis by diverting some of the infused amino acids from protein synthesis by the liver to muscle .
PMID:804	NA	NA	2001	NA	The community - acquired bacteremia was mainly due to E . coli .
PMID:805	NA	NA	2001	NA	The benzo - pyrone drug Venalot had a considerable effect in reducing the protein concentration in the air spaces and the interstitial tissue , and of the oedema in the latter .
PMID:806	NA	NA	2001	NA	The brains were bisected and T1 and T2 relaxation times were determined for the right and left hemispheres by MR spectroscopy immediately after dissection .
PMID:807	NA	NA	2001	NA	The exact function of IP - 30 is not yet known , but it may play a role in gamma - interferon mediated immune reactions .
PMID:808	NA	NA	2001	NA	Indeed , ectopic expression of MOX4 in aerobic cells resulted in partially constitutive expression of DAN1 .
PMID:809	NA	NA	2001	NA	Finally , gel shift assays showed that ORF2 was able to bind to promoter fragment 566 - 888 .
PMID:810	NA	NA	2001	NA	Mutation of K14 in H3 , which serves as the major target of recombinant Gcn5p acetylation in vitro , confers a strong , synthetic growth defect in gcn5 cells .
PMID:811	NA	NA	2001	NA	Histological examination revealed variable loss of motor neurons limited to the injection site .
PMID:812	NA	NA	2001	NA	In normal B cells stimulated by LPS or IL - 4 , new complexes appear that bind to C / EBP and NF - IL - 4 elements , respectively , located within the - 125 / - 101 region .
PMID:813	NA	NA	2001	NA	Phylogenetic analysis using a neighbor - joining algorithm showed closest similarity of the horse mu chain - encoding constant region gene to human and dog sequences .
PMID:814	NA	NA	2001	NA	Progressive immunodeficiency in a patient with IgA deficiency
PMID:815	NA	NA	2001	NA	Mouse embryo cells ( C57BL / 6 , H - 2b ) transformed by the E1A and E1B genes of adenovirus type 5 ( Ad5E1 MEC ) are highly immunogenic .
PMID:816	NA	NA	2001	NA	We hypothesized that subjects would demonstrate PKAR during both hopping and stepping , adding support to the hypothesis that PKAR is a centrally mediated adaptation of general locomotor trajectory that is not specific to the form of locomotion used while on the rotating disk .
PMID:817	NA	NA	2001	NA	The major open reading frame of the cDNA predicts a protein of 59 kD , with a leucine zipper situated adjacent to an myc - related motif that has been proposed to assume a helix - loop - helix structure .
PMID:818	NA	NA	2001	NA	Medical management of early - stage breast cancer .
PMID:819	NA	NA	2001	NA	Other Fischer - 344 rats were also exposed for 1 hr to 0 . 0 or to 0 . 6 ppm O3 .
PMID:820	NA	NA	2001	NA	Evidence from four areas - - sensory deprivation , enriched environments , nervous system plasticity , and sensitive periods of neurodevelopment - - suggests that sensory stimulation programs are potentially beneficial for STR patients .
PMID:821	NA	NA	2001	NA	The limb defects , oligodactyly and syndactyly , have been traced to improper differentiation of the apical ectodermal ridge ( AER ) and shortening of the anteroposterior limb axis .
PMID:822	NA	NA	2001	NA	Action against Vibrio cholerae O1 Tox + of chemical products used in the lemon production .
PMID:823	NA	NA	2001	NA	Sera collected in 1973 - 1975 from 3053 residents of 12 selected Alaskan Eskimo villages were tested for evidence of hepatitis B virus infection .
PMID:824	NA	NA	2001	NA	Donehower and H .
PMID:825	NA	NA	2001	NA	We have studied some of the parameters governing the expression of a foreign promoter - reporter gene construct incorporated into herpes simplex virus ( HSV ) type 1 .
PMID:826	NA	NA	2001	NA	cDNA cloning reveals two mouse beta5 integrin transcripts distinct in cytoplasmic domains as a result of alternative splicing .
PMID:827	NA	NA	2001	NA	Children with repeated proteinuria during follow - up tend to have a higher incidence of pathologic findings on the i . v . - pyelogram .
PMID:828	NA	NA	2001	NA	From the Centers for Disease Control and Prevention .
PMID:829	NA	NA	2001	NA	The translated sequence of the FLI LRR associated protein ( FLAP ) encodes a novel protein not represented in the data base .
PMID:830	NA	NA	2001	NA	The analysis of the effects of eight signaling molecules in the TGFbeta , FGF , Hh , Wnt , and EGF families in tooth explant cultures revealed that the expression of edar was induced by activinbetaA , whereas Wnt6 induced ectodysplasin expression .
PMID:831	NA	NA	2001	NA	In two separate studies , specimens of saliva from 57 individuals over the age of 65 years ( mean age , 76 . 7 years ) and 37 persons under the age of 40 years ( mean age , 28 . 8 years ) were examined for concentrations of IgA as functions of volume , total protein , and electrolyte conductivity ; some were also tested for IgG and IgM content .
PMID:832	NA	NA	2001	NA	In the plant malate synthases , the extension is probably involved in routing to the microbodies , since it contains the potential peroxisomal targeting signal , Ser - Arg / Lys - Leu , at the carboxy terminus .
PMID:833	NA	NA	2001	NA	These motifs , and their cognate transcription factors , appear to act in concert , with partial redundancy , so that discrete mutations were only partially effective in reducing transcriptional activity .
PMID:834	NA	NA	2001	NA	Upon incubation of the most highly purified fractions with Mn - ATP or Mg - ATP , p40 was the only protein phosphorylated on tyrosine .
PMID:835	NA	NA	2001	NA	CLINICAL FEATURES : This 30 - yr - old gravida V para 0 woman presented to the anaesthesia consultation clinic at 37 - wk gestation to discuss pain relief options for labour and delivery .
PMID:836	NA	NA	2001	NA	Judge Christian Byk renders service to the Steering Committee on Bioethics of the Council of Europe ( CDBI ) by proposing a draft of the protocol destined to fill in a gap in international law on the status of the human embryo .
PMID:837	NA	NA	2001	NA	In agreement with this model , elimination of the ADAM13 cytoplasmic domain increased developmental alterations attributable to ADAM13 proteolytic activity .
PMID:838	NA	NA	2001	NA	Studies in B . glabrata , B . straminea and B . tenagophila under outdoor conditions .
PMID:839	NA	NA	2001	NA	E . R . C . P . is an important advance in diagnosis .
PMID:840	NA	NA	2001	NA	It also appears that in patients with laboratory diagnosis of prerenal acute renal failure ( i . e . , a RFT less than 1 . 0 ) , the response to treatment is unpredictable and in fact may have a worse prognosis than in those with a RFI greater than 1 . 0 ( 5 / 7 deaths vs 10 / 48 deaths ) .
PMID:841	NA	NA	2001	NA	The strangulated intestinal pathologies of horses are accompanied by a local activation of the neutrophils , that can be revealed by measuring the tissular enzymatic activity of the granulocytic enzyme myeloperoxidase ( MPO ) .
PMID:842	NA	NA	2001	NA	The human protein is encoded by a 900 - base pair - long mRNA that is expressed in the glandular epithelial cells of the endometrium in a cyclic manner ; in addition , it is found in the mucosal epithelial cells of the fallopian tubes .
PMID:843	NA	NA	2001	NA	The 80 kb preceding the expression site has few , if any , functional ORFs , but contains 50 bp repeats , INGI retrotransposon - like elements , and novel 4 - 12 kb repeats found near other telomeres .
PMID:844	NA	NA	2001	NA	Rather than seeking a blanket characterization of an essentially heterogeneous group , it may be more useful to consider idiom comprehension a secondary manifestation of semantic and / or pragmatic difficulties .
PMID:845	NA	NA	2001	NA	The two redox centers in the protein , FAD and a [ 4Fe4S ] + 2 , + 1 cluster , are present in a 64 - kDa monomer .
PMID:846	NA	NA	2001	NA	The BDU neurons and the ALM touch neurons are lineal sister cells in the AB . a lineage and the VA and VB motor neurons are lineal sister cells in the AB . p lineage .
PMID:847	NA	NA	2001	NA	We conclude that a 0 . 25 mg dose of triazolam does not effectively counteract a posture - induced sleep disturbance , but induces changes in the EEG spectra which are typical for benzodiazepine receptor agonists .
PMID:848	NA	NA	2001	NA	The biological actions of VHR in oocytes clearly distinguish it from other dual specificity phosphatases , which have shown inhibitory effects when tested in oocytes .
PMID:849	NA	NA	2001	NA	Discriminant function analysis suggests that AUDIT scores can successfully identify SAT - positive and SAT - negative patients ; the analysis accounted for 42 . 5 % of the variance and correctly classified 84 . 6 % of the sample .
PMID:850	NA	NA	2001	NA	Failure to demonstrate a major anti - inflammatory effect with alpha tocopherol supplementation ( 400 IU / day ) in normal subjects .
PMID:851	NA	NA	2001	NA	The flanking open reading frames in pARGC2 showed no homologies to arginine biosynthetic genes .
PMID:852	NA	NA	2001	NA	Estrogen pretreated castrated males also showed no change in myocardial blood flow after 17 beta - estradiol , but coronary flow velocity decreased ( P < 0 . 05 ) compared with baseline 1 h after the 200 ng / kg dose ( from 1 . 69 + / - 0 . 61 to 1 . 41 + / - 0 . 42 kHz ) and diastolic coronary resistance increased significantly ( P < 0 . 01 ) compared with control at this time ( 51 + / - 15 compared with 39 + / - 14 mmHg / mkHz ) .
PMID:853	NA	NA	2001	NA	The studies permit considering the detected shifts in the immunity system an important component of the pathogenesis of chronic nontumorous diseases of the parotid glands .
PMID:854	NA	NA	2001	NA	The interaction of different protein systems with microtubules is a critical step in the cellular function of these organelles .
PMID:855	NA	NA	2001	NA	Northern blot analysis of liver , muscle , fat , and pituitary RNA from normal ( DwDw ) chickens shows a major transcript of 4 . 3 kilobases ( kb ) and three minor transcripts ( 0 . 8 , 1 . 7 , and 3 . 2 kb ) , which correspond to the cGHR .
PMID:856	NA	NA	2001	NA	SHBG concentrations in women were also significantly higher at T - 2 and T - 3 when compared to T - 1 values .
PMID:857	NA	NA	2001	NA	Chromosome - specific STSs for 27 telomeres were identified from the 196 TYACs .
PMID:858	NA	NA	2001	NA	The patient groups consisted of 31 with dilated cardiomyopathy , 22 with hypertrophic cardiomyopathy , 38 with myocardial infarction , 15 with angina pectoris and 26 with rheumatic valvular disease .
PMID:859	NA	NA	2001	NA	The two yeast pheromone receptors , the a and alpha - factor receptors , share many functional similarities : both G protein - coupled receptors couple to the same downstream signal transduction pathway , and both receptors undergo feedback regulation involving increased phosphorylation on their C - terminal domains in response to ligand challenge .
PMID:860	NA	NA	2001	NA	Heart rate and oxygen consumption increased 75 + / - 4 bpm and 26 . 3 + / - 1 . 4 ml O2 / kg x min ( - 1 ) from supine resting values , respectively .
PMID:861	NA	NA	2001	NA	It also produces an NH2 terminus that corresponds to an equivalent NH2 terminus on the processed matrix form of the similar alpha1 ( XI ) chain , thus suggesting physiological significance .
PMID:862	NA	NA	2001	NA	To determine the transactivation potential of each of the four Ahr Sp1 sites , we fused the Ahr promoter to a luciferase ( LUC ) reporter gene and transfected the construct into the Drosophila cell line Schneider - 2 , which contains no Sp1 or Sp1 - like factors .
PMID:863	NA	NA	2001	NA	Based on the results of this analysis , we also predict that the budding yeast arsenate resistance protein Acr2 and the ORF Ygr203w encode protein phosphatases with catalytic properties similar to that of the Cdc25 family .
PMID:864	NA	NA	2001	NA	However , in 7 patients with normal CT results the latter method showed areas of cerebral activity anatomically correlated with neurological signs or vascular lesions .
PMID:865	NA	NA	2001	NA	Signal transduction in fibroblasts stably transformed by [ Val12 ] Ras - - the activities of extracellular - signal - regulated kinase and Jun N - terminal kinase are only moderately increased , and the activity of the delta - inhibitor of c - Jun is not alleviated .
PMID:866	NA	NA	2001	NA	Avian EMILIN was extracted from 19 - day - old embryonic chick aortas and associated blood vessels and purified by ion - exchange chromatography and gel filtration .
PMID:867	NA	NA	2001	NA	Asymptomatic ischaemia during daily life in stable coronary artery disease : relevant or redundant ?
PMID:868	NA	NA	2001	NA	Individual intolerance to betaxolol will continue to occur and care is always required when patients with cardiac or respiratory dysfunction are exposed to any beta - antagonist .
PMID:869	NA	NA	2001	NA	DESIGN : Prospective case study ( Canadian Task Force classification II - 2 ) .
PMID:870	NA	NA	2001	NA	The highest incidence was observed for V . alginolyticus ( 92 - 100 % ) , followed by V . parahaemolyticus ( 67 - 92 % ) , V . fluvialis ( 34 - 67 % ) , V . vulnificus ( 8 - 17 % ) , V . furnissii ( 0 - 17 % ) , V . mimicus ( 0 - 17 % ) and V . cholerae non - O1 ( 0 - 8 % ) .
PMID:871	NA	NA	2001	NA	Self - consistent calculation of the surface electronic structure of the ( 1 x 2 ) reconstructed Au ( 110 ) surface .
PMID:872	NA	NA	2001	NA	In contrast , polypropylene glycol , PG - C , and corn oil all removed 68 - 86 % of the MDI in the first h , 74 - 79 % at 4 h , and 72 - 86 % at 8 h .
PMID:873	NA	NA	2001	NA	Peak insulin response to glucose infusion declined from Groups 1 to 3 ( 51 + / - 14 , 42 . 4 + / - 31 , 20 . 4 + / - 6 . 8 microU / ml , respectively ) with Group 3 exhibiting a significantly decreased mean peak level compared to the other groups .
PMID:874	NA	NA	2001	NA	Chemical structure of antibiotic SF - 837 .
PMID:875	NA	NA	2001	NA	Reexamination of the cdc4 - 1 mutant revealed that , in addition to being defective in the onset of S phase , it is also defective in G ( 2 ) / M transition when released from hydroxyurea - induced S - phase arrest .
PMID:876	NA	NA	2001	NA	Structure and regulation of the luteinizing hormone receptor gene .
PMID:877	NA	NA	2001	NA	The procedure was technically successful in 12 of 14 ( 86 % ) stenoses in the fibromuscular dysplasia subgroup but in only one of five ( 20 % ) lesions in the neurofibromatosis subgroup .
PMID:878	NA	NA	2001	NA	Amplitude of late surface ( P2 and N2 ) and depth ( B and C ) components significantly decreased when patients shifted from SWS IV to PS and increased from PS to W2 .
PMID:879	NA	NA	2001	NA	Unconventional mRNA processing in the expression of two calcineurin B isoforms in Dictyostelium .
PMID:880	NA	NA	2001	NA	T1 and T2 values were calculated from guinea pig brain in vivo at 0 . 5 T .
PMID:881	NA	NA	2001	NA	A chest - X ray film showed infiltrative shadows in the right middle and lower lung fields , but a chest CT scan showed an abnormal lung density in the right lower lobe .
PMID:882	NA	NA	2001	NA	Transcription of the inserted gene into the predicted subgenomic polyadenylated mRNA was demonstrated by Northern ( RNA ) blot hybridization analysis , and the encoded protein was detected by enzyme assay and by radioimmunoprecipitation .
PMID:883	NA	NA	2001	NA	We then supplemented these spliceosomes with purified proteins or yeast extract fractions as a functional assay for second - step splicing factors .
PMID:884	NA	NA	2001	NA	The severity of the psychomotor retardation varied from mild to severe .
PMID:885	NA	NA	2001	NA	Plasma insulin responses to glucose in femoral , hepatic , and pancreatic veins in dogs .
PMID:886	NA	NA	2001	NA	The reading achievement of students with learning disabilities who received reading instruction through the DISTAR program was compared to that of similar students using basal reader materials .
PMID:887	NA	NA	2001	NA	We discuss the possibility that DNA - protein interactions at homologous nucleotide sequences like those identified in PII are part of a regulatory gene cascade that participates in timing fla gene expression in the C . crescentus cell cycle .
PMID:888	NA	NA	2001	NA	Here we demonstrate that a region of high homology between the members of this class of proteins contains a type A nucleotide binding site consensus sequence which has ATPase activity and is sufficient to bind DNA containing specific mismatched residues .
PMID:889	NA	NA	2001	NA	The detergent - solubilized complex oxidizes caldariella quinol at high rates and is completely inhibited by cyanide and by quinolone analogs , potent inhibitors of quinol oxidases .
PMID:890	NA	NA	2001	NA	Significantly , the murine P - selectin gene had several features not found in the human gene .
PMID:891	NA	NA	2001	NA	Consistently , we show that phosphorylation by protein kinase A inhibits Sfl1 DNA binding in vitro , and that a tpk2Delta mutation increases the levels of Sfl1 protein associated with specific promoter elements in vivo .
PMID:892	NA	NA	2001	NA	This region was unfavourable , due to malaria in the past .
PMID:893	NA	NA	2001	NA	SM binds RNA in vitro , suggesting that sequence - or structure - specific mRNA interactions might mediate SM specificity .
PMID:894	NA	NA	2001	NA	Stress - induced suppression of the prolactin afternoon surge in ovariectomized , estrogen - treated rats and the nocturnal surge in pseudopregnant rats are accompanied by an increase in median eminence dihydroxyphenylacetic acid concentrations .
PMID:895	NA	NA	2001	NA	In vitro kinase assays on isolated microvilli and microvillar fractions enriched in the putative signal transduction particle showed a high specific activity of tyrosine kinase activity compared to that of membranes from EGF receptor - overexpressing A431 cells maximally activated by EGF .
PMID:896	NA	NA	2001	NA	Among these , four patients had the AIDS syndrome , while 42 individuals were HIV carriers .
PMID:897	NA	NA	2001	NA	Carcinogenic action of groundnut meal containing aflatoxin in rats .
PMID:898	NA	NA	2001	NA	The UASB reactors treated a VFA mixture ( with an acetate : propionate : butyrate ratio of 5 : 3 : 2 on COD basis ) or acetate as the sole substrate at different COD : sulfate ratios .
PMID:899	NA	NA	2001	NA	Lack of changes in milk production and milk composition suggest that acute increases in somatotropin with concomitant increases in insulin are not sufficient to stimulate synthesis of milk and milk components by cows during established lactation .
PMID:900	NA	NA	2001	NA	The initial oral administration of the 1 and 2 mg / kg doses of enoximone improved central hemodynamic parameters with apparent preferential reduction of limb vascular resistance and augmentation of blood flow to the limb region ( peripheral musculoskeletal system ) .
PMID:901	NA	NA	2001	NA	Genomic clones containing the C . briggsae gene are able to completely rescue the unc - 119 phenotype in transgenic C . elegans mutants .
PMID:902	NA	NA	2001	NA	Copyright 1999 Academic Press .
PMID:903	NA	NA	2001	NA	The role of phosphorylation on receptor desensitization was assessed using receptor mutants expressed in COS cells or Chinese hamster lung fibroblasts .
PMID:904	NA	NA	2001	NA	For il8ra , it is formed from two exons , whereas for il8rb , seven distinct neutrophil mRNAs are formed by alternative splicing of 11 exons .
PMID:905	NA	NA	2001	NA	The coding sequence of rat MEK kinase 1 ( MEKK1 ) has been determined from multiple , independent cDNA clones .
PMID:906	NA	NA	2001	NA	By deletion analysis , we identified the regions of c - Jun encoding transformation and transactivation functions .
PMID:907	NA	NA	2001	NA	Several waveforms of both the somatosensory ( N20 , P / N 30 , and P200 ) and the brainstem auditory - evoked response ( I , III , IV , and V ) demonstrated shorter ( p less than 0 . 05 ) latencies in growth - retarded fetuses relative to normal - sized fetuses .
PMID:908	NA	NA	2001	NA	The response to nitroglycerin , however , remained intact regardless of initial reperfusion pressure .
PMID:909	NA	NA	2001	NA	Interactions were also detected between full - length HSF1 and the small subunit ( gamma ) of TFIIA .
PMID:910	NA	NA	2001	NA	Pyknotic osteocytes increased at 12 h ( p less than 0 . 01 ) and 2 days ( p less than 0 . 001 ) of ischemia .
PMID:911	NA	NA	2001	NA	Northern blot analysis indicated that both human and murine genes encode approximately 6 - kb transcripts .
PMID:912	NA	NA	2001	NA	ALT ( alanine aminotransferase ) and Hb ( hemoglobin ) appeared to be predictive for efficacy .
PMID:913	NA	NA	2001	NA	Maternal behavior was assessed using observational techniques .
PMID:914	NA	NA	2001	NA	Effects of timepidium bromide ( TB ; anticholinergic agent ) , acetylcholine ( ACh ) and neostigmine ( Neost ) on gastric and duodenal blood flow distribution were studied by the use of 131I - labeled macroaggregated human serum albumin ( MAA ) in rabbits .
PMID:915	NA	NA	2001	NA	Nucleotide sequence of the gag gene and gag - pol junction of feline leukemia virus .
PMID:916	NA	NA	2001	NA	When using the high - impedance testing device , the post shock rhythm was initially displayed as ' no signal ' ( Hewlett Packard XL ) or ' asystole ' ( Physio - Control LIFEPAK 9 ) .
PMID:917	NA	NA	2001	NA	The plasma steroid levels in the CAPD patients after each infusion rate were equal to or greater than the levels in normal subjects .
PMID:918	NA	NA	2001	NA	Nramp2 contains a classical iron responsive element in the 3 ' untranslated region that confers iron dependent mRNA stabilization .
PMID:919	NA	NA	2001	NA	In addition , reduced metabolism to cotinine from the proliposomes and MP was apparently responsible for the sustained plasma nicotine levels .
PMID:920	NA	NA	2001	NA	D .
PMID:921	NA	NA	2001	NA	BCR - ABL expression confers cross - resistance to multiple genotoxic anticancer drugs by inhibition of the apoptotic response to DNA damage in association with cell cycle arrest at the G2 - M restriction point .
PMID:922	NA	NA	2001	NA	When a longer - 714 to + 78 fragment of the PBGD promoter is used , the - 70 GATA mutant still displays erythroid - specific activity and is cis - activated by the 5 ' HS - 2 enhancer , while the - 100 CCACC mutant is completely inactive in the absence or in the presence of the 5 ' HS - 2 enhancer .
PMID:923	NA	NA	2001	NA	Deletion analysis revealed that only the TM domain of E2 was required for Golgi targeting .
PMID:924	NA	NA	2001	NA	In area CA1 of the hippocampus , numbers of normal neurons were increased 11 - to 14 - fold by MK - 801 treatment ( p < 0 . 01 ) .
PMID:925	NA	NA	2001	NA	Considering these two facts together , we propose that vasectomy may lead to decrease in the incidence of prostatic tumors - a disease that claims nearly 22 , 000 lives each year in the United States alone .
PMID:926	NA	NA	2001	NA	Further studies aim at characterizing the trans - acting factors that mediate the spatial and temporal expression of Hox genes in the developing embryo .
PMID:927	NA	NA	2001	NA	The protein was overexpressed in Escherichia coli and purified to homogeneity .
